time,value,top,bot,time_step,L_value,next_value
0.0302965,0.5265299,1.0,0.0,5e-07,1e-2,0.5270035
0.030297,0.5270035,1.0,0.0,5e-07,1e-2,0.5274772
0.0302975,0.5274772,1.0,0.0,5e-07,1e-2,0.5279508
0.030298,0.5279508,1.0,0.0,5e-07,1e-2,0.5284244
0.0302985,0.5284244,1.0,0.0,5e-07,1e-2,0.52889794
0.030299,0.52889794,1.0,0.0,5e-07,1e-2,0.5293715
0.0302995,0.5293715,1.0,0.0,5e-07,1e-2,0.529845
0.0303,0.529845,1.0,0.0,5e-07,1e-2,0.5303185
0.0303005,0.5303185,1.0,0.0,5e-07,1e-2,0.530792
0.030301,0.530792,1.0,0.0,5e-07,1e-2,0.53126544
0.0303015,0.53126544,1.0,0.0,5e-07,1e-2,0.5317389
