Time,Iout,IGBT Leg1.PWM_Modulator.TOP_1,IGBT Leg1.PWM_Modulator.BOT_1
0.027601,1.5078635,1.0,0.0
0.0276015,1.5121084,1.0,0.0
0.027602,1.5163513,1.0,0.0
0.0276025,1.5205921,1.0,0.0
0.027603,1.5248308,1.0,0.0
0.0276035,1.5290673,1.0,0.0
0.027604,1.5333017,1.0,0.0
0.0276045,1.537534,1.0,0.0
0.027605,1.5417641,1.0,0.0
0.0276055,1.5459923,1.0,0.0
0.027606,1.5502182,1.0,0.0
0.0276065,1.554442,1.0,0.0
0.027607,1.5586637,1.0,0.0
0.0276075,1.5628834,1.0,0.0
0.027608,1.5671009,1.0,0.0
0.0276085,1.5713162,1.0,0.0
0.027609,1.5755296,1.0,0.0
0.0276095,1.5797408,1.0,0.0
0.02761,1.5839498,1.0,0.0
0.0276105,1.5881568,1.0,0.0
0.027611,1.5923617,1.0,0.0
0.0276115,1.5965644,1.0,0.0
0.027612,1.6007651,1.0,0.0
0.0276125,1.6049637,1.0,0.0
0.027613,1.6091602,1.0,0.0
0.0276135,1.6133544,1.0,0.0
0.027614,1.6175468,1.0,0.0
0.0276145,1.621737,1.0,0.0
0.027615,1.6259251,1.0,0.0
0.0276155,1.630111,1.0,0.0
0.027616,1.6342949,1.0,0.0
0.0276165,1.6384767,1.0,0.0
0.027617,1.6426564,1.0,0.0
0.0276175,1.6468341,1.0,0.0
0.027618,1.6510096,1.0,0.0
0.0276185,1.6551831,1.0,0.0
0.027619,1.6593544,1.0,0.0
0.0276195,1.6635237,1.0,0.0
0.02762,1.6676909,1.0,0.0
0.0276205,1.671856,1.0,0.0
0.027621,1.6760191,1.0,0.0
0.0276215,1.68018,1.0,0.0
0.027622,1.6843389,1.0,0.0
0.0276225,1.6884956,1.0,0.0
0.027623,1.6926504,1.0,0.0
0.0276235,1.696803,1.0,0.0
0.027624,1.7009536,1.0,0.0
0.0276245,1.7051021,1.0,0.0
0.027625,1.7092484,1.0,0.0
0.0276255,1.7133929,1.0,0.0
0.027626,1.7175351,1.0,0.0
0.0276265,1.7216753,1.0,0.0
0.027627,1.7258134,1.0,0.0
0.0276275,1.7299495,1.0,0.0
0.027628,1.7340834,1.0,0.0
0.0276285,1.7382153,1.0,0.0
0.027629,1.7423452,0.0,0.0
0.0276295,1.7426548,0.0,0.0
0.02763,1.7313553,0.0,1.0
0.0276305,1.7254912,0.0,1.0
0.027631,1.7196299,0.0,1.0
0.0276315,1.7137715,0.0,1.0
0.027632,1.7079161,0.0,1.0
0.0276325,1.7020636,0.0,1.0
0.027633,1.6962141,0.0,1.0
0.0276335,1.6903673,0.0,1.0
0.027634,1.6845237,0.0,1.0
0.0276345,1.6786828,0.0,1.0
0.027635,1.672845,0.0,1.0
0.0276355,1.66701,0.0,1.0
0.027636,1.661178,0.0,1.0
0.0276365,1.6553488,0.0,1.0
0.027637,1.6495227,0.0,1.0
0.0276375,1.6436993,0.0,1.0
0.027638,1.6378789,0.0,1.0
0.0276385,1.6320615,0.0,1.0
0.027639,1.6262468,0.0,1.0
0.0276395,1.6204351,0.0,1.0
0.02764,1.6146264,0.0,1.0
0.0276405,1.6088206,0.0,1.0
0.027641,1.6030176,0.0,1.0
0.0276415,1.5972176,0.0,1.0
0.027642,1.5914204,0.0,1.0
0.0276425,1.5856261,0.0,1.0
0.027643,1.5798347,0.0,1.0
0.0276435,1.5740463,0.0,1.0
0.027644,1.5682607,0.0,1.0
0.0276445,1.5624781,0.0,1.0
0.027645,1.5566982,0.0,1.0
0.0276455,1.5509213,0.0,1.0
0.027646,1.5451473,0.0,1.0
0.0276465,1.5393761,0.0,1.0
0.027647,1.533608,0.0,1.0
0.0276475,1.5278425,0.0,1.0
0.027648,1.5220801,0.0,1.0
0.0276485,1.5163205,0.0,1.0
0.027649,1.5105637,0.0,1.0
0.0276495,1.5048099,0.0,1.0
0.02765,1.499059,0.0,1.0
0.0276505,1.4933108,0.0,1.0
0.027651,1.4875656,0.0,1.0
0.0276515,1.4818233,0.0,1.0
0.027652,1.4760838,0.0,1.0
0.0276525,1.4703472,0.0,1.0
0.027653,1.4646134,0.0,1.0
0.0276535,1.4588826,0.0,1.0
0.027654,1.4531546,0.0,1.0
0.0276545,1.4474294,0.0,1.0
0.027655,1.4417071,0.0,1.0
0.0276555,1.4359877,0.0,1.0
0.027656,1.4302711,0.0,1.0
0.0276565,1.4245574,0.0,1.0
0.027657,1.4188466,0.0,1.0
0.0276575,1.4131386,0.0,1.0
0.027658,1.4074335,0.0,1.0
0.0276585,1.4017311,0.0,1.0
0.027659,1.3960317,0.0,1.0
0.0276595,1.3903352,0.0,1.0
0.02766,1.3846414,0.0,1.0
0.0276605,1.3789505,0.0,1.0
0.027661,1.3732624,0.0,1.0
0.0276615,1.3675772,0.0,1.0
0.027662,1.3618948,0.0,1.0
0.0276625,1.3562154,0.0,1.0
0.027663,1.3505386,0.0,1.0
0.0276635,1.3448648,0.0,1.0
0.027664,1.3391938,0.0,1.0
0.0276645,1.3335257,0.0,1.0
0.027665,1.3278602,0.0,1.0
0.0276655,1.3221978,0.0,1.0
0.027666,1.3165381,0.0,1.0
0.0276665,1.3108813,0.0,1.0
0.027667,1.3052272,0.0,1.0
0.0276675,1.2995759,0.0,1.0
0.027668,1.2939276,0.0,1.0
0.0276685,1.288282,0.0,1.0
0.027669,1.2826394,0.0,1.0
0.0276695,1.2769995,0.0,1.0
0.02767,1.2713623,0.0,1.0
0.0276705,1.265728,0.0,1.0
0.027671,1.2600965,0.0,1.0
0.0276715,1.254468,0.0,0.0
0.027672,1.2488421,0.0,0.0
0.0276725,1.2432191,1.0,0.0
0.027673,1.2378799,1.0,0.0
0.0276735,1.2424788,1.0,0.0
0.027674,1.2468566,1.0,0.0
0.0276745,1.251232,1.0,0.0
0.027675,1.2556053,1.0,0.0
0.0276755,1.2599764,1.0,0.0
0.027676,1.2643453,1.0,0.0
0.0276765,1.268712,1.0,0.0
0.027677,1.2730767,1.0,0.0
0.0276775,1.277439,1.0,0.0
0.027678,1.2817992,1.0,0.0
0.0276785,1.2861573,1.0,0.0
0.027679,1.290513,1.0,0.0
0.0276795,1.2948667,1.0,0.0
0.02768,1.2992182,1.0,0.0
0.0276805,1.3035675,1.0,0.0
0.027681,1.3079146,1.0,0.0
0.0276815,1.3122596,1.0,0.0
0.027682,1.3166023,1.0,0.0
0.0276825,1.320943,1.0,0.0
0.027683,1.3252814,1.0,0.0
0.0276835,1.3296176,1.0,0.0
0.027684,1.3339518,1.0,0.0
0.0276845,1.3382838,1.0,0.0
0.027685,1.3426135,1.0,0.0
0.0276855,1.3469411,1.0,0.0
0.027686,1.3512665,1.0,0.0
0.0276865,1.3555899,1.0,0.0
0.027687,1.359911,1.0,0.0
0.0276875,1.3642299,1.0,0.0
0.027688,1.3685467,1.0,0.0
0.0276885,1.3728614,1.0,0.0
0.027689,1.3771739,1.0,0.0
0.0276895,1.3814843,1.0,0.0
0.02769,1.3857924,1.0,0.0
0.0276905,1.3900985,1.0,0.0
0.027691,1.3944023,1.0,0.0
0.0276915,1.398704,1.0,0.0
0.027692,1.4030036,1.0,0.0
0.0276925,1.4073011,1.0,0.0
0.027693,1.4115963,1.0,0.0
0.0276935,1.4158894,1.0,0.0
0.027694,1.4201804,1.0,0.0
0.0276945,1.4244692,1.0,0.0
0.027695,1.4287559,1.0,0.0
0.0276955,1.4330405,1.0,0.0
0.027696,1.4373229,1.0,0.0
0.0276965,1.4416032,1.0,0.0
0.027697,1.4458812,1.0,0.0
0.0276975,1.4501573,1.0,0.0
0.027698,1.4544312,1.0,0.0
0.0276985,1.4587028,1.0,0.0
0.027699,1.4629724,1.0,0.0
0.0276995,1.4672399,1.0,0.0
0.0277,1.4715052,1.0,0.0
0.0277005,1.4757683,1.0,0.0
0.027701,1.4800295,1.0,0.0
0.0277015,1.4842883,1.0,0.0
0.027702,1.4885452,1.0,0.0
0.0277025,1.4927998,1.0,0.0
0.027703,1.4970523,1.0,0.0
0.0277035,1.5013027,1.0,0.0
0.027704,1.505551,1.0,0.0
0.0277045,1.5097972,1.0,0.0
0.027705,1.5140412,1.0,0.0
0.0277055,1.5182831,1.0,0.0
0.027706,1.5225229,1.0,0.0
0.0277065,1.5267606,1.0,0.0
0.027707,1.5309962,1.0,0.0
0.0277075,1.5352297,1.0,0.0
0.027708,1.539461,1.0,0.0
0.0277085,1.5436902,1.0,0.0
0.027709,1.5479172,1.0,0.0
0.0277095,1.5521423,1.0,0.0
0.02771,1.5563651,1.0,0.0
0.0277105,1.5605859,1.0,0.0
0.027711,1.5648046,1.0,0.0
0.0277115,1.5690211,1.0,0.0
0.027712,1.5732355,1.0,0.0
0.0277125,1.5774479,1.0,0.0
0.027713,1.5816581,1.0,0.0
0.0277135,1.5858662,1.0,0.0
0.027714,1.5900722,1.0,0.0
0.0277145,1.5942761,1.0,0.0
0.027715,1.598478,1.0,0.0
0.0277155,1.6026777,1.0,0.0
0.027716,1.6068753,1.0,0.0
0.0277165,1.6110708,1.0,0.0
0.027717,1.6152642,1.0,0.0
0.0277175,1.6194555,1.0,0.0
0.027718,1.6236447,1.0,0.0
0.0277185,1.6278318,1.0,0.0
0.027719,1.6320169,1.0,0.0
0.0277195,1.6361998,1.0,0.0
0.02772,1.6403807,1.0,0.0
0.0277205,1.6445595,1.0,0.0
0.027721,1.6487361,1.0,0.0
0.0277215,1.6529107,1.0,0.0
0.027722,1.6570833,1.0,0.0
0.0277225,1.6612537,1.0,0.0
0.027723,1.665422,1.0,0.0
0.0277235,1.6695882,1.0,0.0
0.027724,1.6737524,1.0,0.0
0.0277245,1.6779145,1.0,0.0
0.027725,1.6820744,1.0,0.0
0.0277255,1.6862324,1.0,0.0
0.027726,1.6903882,1.0,0.0
0.0277265,1.694542,1.0,0.0
0.027727,1.6986938,1.0,0.0
0.0277275,1.7028433,1.0,0.0
0.027728,1.7069908,1.0,0.0
0.0277285,1.7111363,0.0,0.0
0.027729,1.7146583,0.0,0.0
0.0277295,1.707924,0.0,1.0
0.02773,1.7020714,0.0,1.0
0.0277305,1.696222,0.0,1.0
0.027731,1.6903752,0.0,1.0
0.0277315,1.6845316,0.0,1.0
0.027732,1.6786907,0.0,1.0
0.0277325,1.6728529,0.0,1.0
0.027733,1.6670178,0.0,1.0
0.0277335,1.6611859,0.0,1.0
0.027734,1.6553566,0.0,1.0
0.0277345,1.6495304,0.0,1.0
0.027735,1.6437072,0.0,1.0
0.0277355,1.6378868,0.0,1.0
0.027736,1.6320692,0.0,1.0
0.0277365,1.6262547,0.0,1.0
0.027737,1.620443,0.0,1.0
0.0277375,1.6146343,0.0,1.0
0.027738,1.6088284,0.0,1.0
0.0277385,1.6030254,0.0,1.0
0.027739,1.5972253,0.0,1.0
0.0277395,1.5914282,0.0,1.0
0.02774,1.5856339,0.0,1.0
0.0277405,1.5798426,0.0,1.0
0.027741,1.5740541,0.0,1.0
0.0277415,1.5682685,0.0,1.0
0.027742,1.5624858,0.0,1.0
0.0277425,1.556706,0.0,1.0
0.027743,1.5509291,0.0,1.0
0.0277435,1.545155,0.0,1.0
0.027744,1.5393839,0.0,1.0
0.0277445,1.5336157,0.0,1.0
0.027745,1.5278503,0.0,1.0
0.0277455,1.5220878,0.0,1.0
0.027746,1.5163282,0.0,1.0
0.0277465,1.5105715,0.0,1.0
0.027747,1.5048177,0.0,1.0
0.0277475,1.4990667,0.0,1.0
0.027748,1.4933186,0.0,1.0
0.0277485,1.4875734,0.0,1.0
0.027749,1.4818311,0.0,1.0
0.0277495,1.4760915,0.0,1.0
0.02775,1.4703549,0.0,1.0
0.0277505,1.4646212,0.0,1.0
0.027751,1.4588903,0.0,1.0
0.0277515,1.4531623,0.0,1.0
0.027752,1.4474372,0.0,1.0
0.0277525,1.4417149,0.0,1.0
0.027753,1.4359955,0.0,1.0
0.0277535,1.4302789,0.0,1.0
0.027754,1.4245652,0.0,1.0
0.0277545,1.4188544,0.0,1.0
0.027755,1.4131463,0.0,1.0
0.0277555,1.4074411,0.0,1.0
0.027756,1.4017389,0.0,1.0
0.0277565,1.3960394,0.0,1.0
0.027757,1.3903428,0.0,1.0
0.0277575,1.384649,0.0,1.0
0.027758,1.3789582,0.0,1.0
0.0277585,1.3732702,0.0,1.0
0.027759,1.367585,0.0,1.0
0.0277595,1.3619025,0.0,1.0
0.02776,1.356223,0.0,1.0
0.0277605,1.3505464,0.0,1.0
0.027761,1.3448725,0.0,1.0
0.0277615,1.3392015,0.0,1.0
0.027762,1.3335333,0.0,1.0
0.0277625,1.3278679,0.0,1.0
0.027763,1.3222054,0.0,1.0
0.0277635,1.3165457,0.0,1.0
0.027764,1.3108889,0.0,1.0
0.0277645,1.3052348,0.0,1.0
0.027765,1.2995836,0.0,1.0
0.0277655,1.2939352,0.0,1.0
0.027766,1.2882897,0.0,1.0
0.0277665,1.2826469,0.0,1.0
0.027767,1.277007,0.0,1.0
0.0277675,1.2713699,0.0,1.0
0.027768,1.2657356,0.0,1.0
0.0277685,1.2601042,0.0,1.0
0.027769,1.2544756,0.0,1.0
0.0277695,1.2488497,0.0,1.0
0.02777,1.2432266,0.0,1.0
0.0277705,1.2376065,0.0,1.0
0.027771,1.231989,0.0,1.0
0.0277715,1.2263745,0.0,1.0
0.027772,1.2207627,0.0,0.0
0.0277725,1.2151537,0.0,0.0
0.027773,1.2095475,1.0,0.0
0.0277735,1.2085669,1.0,0.0
0.027774,1.2165872,1.0,0.0
0.0277745,1.2209778,1.0,0.0
0.027775,1.2253661,1.0,0.0
0.0277755,1.2297524,1.0,0.0
0.027776,1.2341365,1.0,0.0
0.0277765,1.2385182,1.0,0.0
0.027777,1.2428979,1.0,0.0
0.0277775,1.2472754,1.0,0.0
0.027778,1.2516506,1.0,0.0
0.0277785,1.2560236,1.0,0.0
0.027779,1.2603946,1.0,0.0
0.0277795,1.2647634,1.0,0.0
0.02778,1.2691299,1.0,0.0
0.0277805,1.2734941,1.0,0.0
0.027781,1.2778563,1.0,0.0
0.0277815,1.2822163,1.0,0.0
0.027782,1.2865741,1.0,0.0
0.0277825,1.2909298,1.0,0.0
0.027783,1.2952832,1.0,0.0
0.0277835,1.2996345,1.0,0.0
0.027784,1.3039836,1.0,0.0
0.0277845,1.3083305,1.0,0.0
0.027785,1.3126752,1.0,0.0
0.0277855,1.3170178,1.0,0.0
0.027786,1.3213582,1.0,0.0
0.0277865,1.3256965,1.0,0.0
0.027787,1.3300325,1.0,0.0
0.0277875,1.3343664,1.0,0.0
0.027788,1.3386981,1.0,0.0
0.0277885,1.3430277,1.0,0.0
0.027789,1.3473551,1.0,0.0
0.0277895,1.3516804,1.0,0.0
0.02779,1.3560034,1.0,0.0
0.0277905,1.3603244,1.0,0.0
0.027791,1.3646431,1.0,0.0
0.0277915,1.3689597,1.0,0.0
0.027792,1.3732742,1.0,0.0
0.0277925,1.3775865,1.0,0.0
0.027793,1.3818966,1.0,0.0
0.0277935,1.3862046,1.0,0.0
0.027794,1.3905103,1.0,0.0
0.0277945,1.394814,1.0,0.0
0.027795,1.3991156,1.0,0.0
0.0277955,1.403415,1.0,0.0
0.027796,1.4077121,1.0,0.0
0.0277965,1.4120072,1.0,0.0
0.027797,1.4163002,1.0,0.0
0.0277975,1.4205909,1.0,0.0
0.027798,1.4248796,1.0,0.0
0.0277985,1.4291661,1.0,0.0
0.027799,1.4334503,1.0,0.0
0.0277995,1.4377326,1.0,0.0
0.0278,1.4420127,1.0,0.0
0.0278005,1.4462906,1.0,0.0
0.027801,1.4505664,1.0,0.0
0.0278015,1.45484,1.0,0.0
0.027802,1.4591116,1.0,0.0
0.0278025,1.4633809,1.0,0.0
0.027803,1.4676481,1.0,0.0
0.0278035,1.4719132,1.0,0.0
0.027804,1.4761763,1.0,0.0
0.0278045,1.480437,1.0,0.0
0.027805,1.4846958,1.0,0.0
0.0278055,1.4889524,1.0,0.0
0.027806,1.4932069,1.0,0.0
0.0278065,1.4974592,1.0,0.0
0.027807,1.5017093,1.0,0.0
0.0278075,1.5059575,1.0,0.0
0.027808,1.5102034,1.0,0.0
0.0278085,1.5144472,1.0,0.0
0.027809,1.5186889,1.0,0.0
0.0278095,1.5229286,1.0,0.0
0.02781,1.527166,1.0,0.0
0.0278105,1.5314014,1.0,0.0
0.027811,1.5356346,1.0,0.0
0.0278115,1.5398657,1.0,0.0
0.027812,1.5440948,1.0,0.0
0.0278125,1.5483217,1.0,0.0
0.027813,1.5525465,1.0,0.0
0.0278135,1.5567691,1.0,0.0
0.027814,1.5609897,1.0,0.0
0.0278145,1.5652081,1.0,0.0
0.027815,1.5694245,1.0,0.0
0.0278155,1.5736387,1.0,0.0
0.027816,1.5778508,1.0,0.0
0.0278165,1.5820608,1.0,0.0
0.027817,1.5862688,1.0,0.0
0.0278175,1.5904746,1.0,0.0
0.027818,1.5946783,1.0,0.0
0.0278185,1.5988799,1.0,0.0
0.027819,1.6030794,1.0,0.0
0.0278195,1.6072768,1.0,0.0
0.02782,1.6114721,1.0,0.0
0.0278205,1.6156653,1.0,0.0
0.027821,1.6198565,1.0,0.0
0.0278215,1.6240455,1.0,0.0
0.027822,1.6282325,1.0,0.0
0.0278225,1.6324173,1.0,0.0
0.027823,1.6366,1.0,0.0
0.0278235,1.6407807,1.0,0.0
0.027824,1.6449592,1.0,0.0
0.0278245,1.6491357,1.0,0.0
0.027825,1.6533101,1.0,0.0
0.0278255,1.6574824,1.0,0.0
0.027826,1.6616526,1.0,0.0
0.0278265,1.6658207,1.0,0.0
0.027827,1.6699868,1.0,0.0
0.0278275,1.6741508,1.0,0.0
0.027828,1.6783127,1.0,0.0
0.0278285,1.6824725,0.0,0.0
0.027829,1.685071,0.0,0.0
0.0278295,1.6770395,0.0,1.0
0.02783,1.6712025,0.0,1.0
0.0278305,1.6653683,0.0,1.0
0.027831,1.6595371,0.0,1.0
0.0278315,1.6537088,0.0,1.0
0.027832,1.6478834,0.0,1.0
0.0278325,1.6420609,0.0,1.0
0.027833,1.6362413,0.0,1.0
0.0278335,1.6304247,0.0,1.0
0.027834,1.6246109,0.0,1.0
0.0278345,1.6188,0.0,1.0
0.027835,1.6129922,0.0,1.0
0.0278355,1.607187,0.0,1.0
0.027836,1.601385,0.0,1.0
0.0278365,1.5955857,0.0,1.0
0.027837,1.5897894,0.0,1.0
0.0278375,1.5839959,0.0,1.0
0.027838,1.5782053,0.0,1.0
0.0278385,1.5724177,0.0,1.0
0.027839,1.566633,0.0,1.0
0.0278395,1.5608511,0.0,1.0
0.02784,1.5550721,0.0,1.0
0.0278405,1.549296,0.0,1.0
0.027841,1.5435228,0.0,1.0
0.0278415,1.5377525,0.0,1.0
0.027842,1.531985,0.0,1.0
0.0278425,1.5262204,0.0,1.0
0.027843,1.5204588,0.0,1.0
0.0278435,1.5147,0.0,1.0
0.027844,1.5089442,0.0,1.0
0.0278445,1.5031911,0.0,1.0
0.027845,1.4974409,0.0,1.0
0.0278455,1.4916936,0.0,1.0
0.027846,1.4859493,0.0,1.0
0.0278465,1.4802077,0.0,1.0
0.027847,1.4744691,0.0,1.0
0.0278475,1.4687332,0.0,1.0
0.027848,1.4630003,0.0,1.0
0.0278485,1.4572703,0.0,1.0
0.027849,1.451543,0.0,1.0
0.0278495,1.4458187,0.0,1.0
0.02785,1.4400972,0.0,1.0
0.0278505,1.4343786,0.0,1.0
0.027851,1.4286628,0.0,1.0
0.0278515,1.4229499,0.0,1.0
0.027852,1.4172399,0.0,1.0
0.0278525,1.4115326,0.0,1.0
0.027853,1.4058284,0.0,1.0
0.0278535,1.4001268,0.0,1.0
0.027854,1.3944283,0.0,1.0
0.0278545,1.3887324,0.0,1.0
0.027855,1.3830395,0.0,1.0
0.0278555,1.3773494,0.0,1.0
0.027856,1.3716621,0.0,1.0
0.0278565,1.3659778,0.0,1.0
0.027857,1.3602961,0.0,1.0
0.0278575,1.3546175,0.0,1.0
0.027858,1.3489416,0.0,1.0
0.0278585,1.3432685,0.0,1.0
0.027859,1.3375982,0.0,1.0
0.0278595,1.3319309,0.0,1.0
0.02786,1.3262663,0.0,1.0
0.0278605,1.3206046,0.0,1.0
0.027861,1.3149457,0.0,1.0
0.0278615,1.3092897,0.0,1.0
0.027862,1.3036364,0.0,1.0
0.0278625,1.297986,0.0,1.0
0.027863,1.2923385,0.0,1.0
0.0278635,1.2866937,0.0,1.0
0.027864,1.2810518,0.0,1.0
0.0278645,1.2754127,0.0,1.0
0.027865,1.2697763,0.0,1.0
0.0278655,1.2641429,0.0,1.0
0.027866,1.2585121,0.0,1.0
0.0278665,1.2528844,0.0,1.0
0.027867,1.2472593,0.0,1.0
0.0278675,1.2416371,0.0,1.0
0.027868,1.2360177,0.0,1.0
0.0278685,1.230401,0.0,1.0
0.027869,1.2247872,0.0,1.0
0.0278695,1.2191763,0.0,1.0
0.02787,1.2135681,0.0,1.0
0.0278705,1.2079628,0.0,1.0
0.027871,1.2023602,0.0,1.0
0.0278715,1.1967603,0.0,1.0
0.027872,1.1911634,0.0,0.0
0.0278725,1.1855692,0.0,0.0
0.027873,1.1799778,1.0,0.0
0.0278735,1.1777424,1.0,0.0
0.027874,1.1847984,1.0,0.0
0.0278745,1.1892049,1.0,0.0
0.027875,1.1936092,1.0,0.0
0.0278755,1.1980113,1.0,0.0
0.027876,1.2024112,1.0,0.0
0.0278765,1.2068089,1.0,0.0
0.027877,1.2112044,1.0,0.0
0.0278775,1.2155976,1.0,0.0
0.027878,1.2199888,1.0,0.0
0.0278785,1.2243778,1.0,0.0
0.027879,1.2287644,1.0,0.0
0.0278795,1.2331489,1.0,0.0
0.02788,1.2375313,1.0,0.0
0.0278805,1.2419114,1.0,0.0
0.027881,1.2462894,1.0,0.0
0.0278815,1.2506651,1.0,0.0
0.027882,1.2550387,1.0,0.0
0.0278825,1.25941,1.0,0.0
0.027883,1.2637793,1.0,0.0
0.0278835,1.2681463,1.0,0.0
0.027884,1.2725111,1.0,0.0
0.0278845,1.2768738,1.0,0.0
0.027885,1.2812343,1.0,0.0
0.0278855,1.2855926,1.0,0.0
0.027886,1.2899487,1.0,0.0
0.0278865,1.2943026,1.0,0.0
0.027887,1.2986543,1.0,0.0
0.0278875,1.3030039,1.0,0.0
0.027888,1.3073514,1.0,0.0
0.0278885,1.3116966,1.0,0.0
0.027889,1.3160397,1.0,0.0
0.0278895,1.3203806,1.0,0.0
0.02789,1.3247193,1.0,0.0
0.0278905,1.3290558,1.0,0.0
0.027891,1.3333902,1.0,0.0
0.0278915,1.3377224,1.0,0.0
0.027892,1.3420525,1.0,0.0
0.0278925,1.3463804,1.0,0.0
0.027893,1.3507061,1.0,0.0
0.0278935,1.3550297,1.0,0.0
0.027894,1.359351,1.0,0.0
0.0278945,1.3636703,1.0,0.0
0.027895,1.3679874,1.0,0.0
0.0278955,1.3723023,1.0,0.0
0.027896,1.3766152,1.0,0.0
0.0278965,1.3809258,1.0,0.0
0.027897,1.3852342,1.0,0.0
0.0278975,1.3895406,1.0,0.0
0.027898,1.3938446,1.0,0.0
0.0278985,1.3981466,1.0,0.0
0.027899,1.4024465,1.0,0.0
0.0278995,1.4067442,1.0,0.0
0.0279,1.4110397,1.0,0.0
0.0279005,1.4153332,1.0,0.0
0.027901,1.4196244,1.0,0.0
0.0279015,1.4239136,1.0,0.0
0.027902,1.4282005,1.0,0.0
0.0279025,1.4324853,1.0,0.0
0.027903,1.436768,1.0,0.0
0.0279035,1.4410486,1.0,0.0
0.027904,1.445327,1.0,0.0
0.0279045,1.4496032,1.0,0.0
0.027905,1.4538773,1.0,0.0
0.0279055,1.4581494,1.0,0.0
0.027906,1.4624193,1.0,0.0
0.0279065,1.466687,1.0,0.0
0.027907,1.4709525,1.0,0.0
0.0279075,1.475216,1.0,0.0
0.027908,1.4794773,1.0,0.0
0.0279085,1.4837365,1.0,0.0
0.027909,1.4879936,1.0,0.0
0.0279095,1.4922485,1.0,0.0
0.02791,1.4965013,1.0,0.0
0.0279105,1.5007521,1.0,0.0
0.027911,1.5050006,1.0,0.0
0.0279115,1.5092471,1.0,0.0
0.027912,1.5134914,1.0,0.0
0.0279125,1.5177336,1.0,0.0
0.027913,1.5219736,1.0,0.0
0.0279135,1.5262116,1.0,0.0
0.027914,1.5304474,1.0,0.0
0.0279145,1.5346811,1.0,0.0
0.027915,1.5389128,1.0,0.0
0.0279155,1.5431422,1.0,0.0
0.027916,1.5473696,1.0,0.0
0.0279165,1.5515949,1.0,0.0
0.027917,1.555818,1.0,0.0
0.0279175,1.560039,1.0,0.0
0.027918,1.564258,1.0,0.0
0.0279185,1.5684748,1.0,0.0
0.027919,1.5726895,1.0,0.0
0.0279195,1.576902,1.0,0.0
0.02792,1.5811126,1.0,0.0
0.0279205,1.585321,1.0,0.0
0.027921,1.5895272,1.0,0.0
0.0279215,1.5937314,1.0,0.0
0.027922,1.5979335,1.0,0.0
0.0279225,1.6021335,1.0,0.0
0.027923,1.6063313,1.0,0.0
0.0279235,1.6105272,1.0,0.0
0.027924,1.6147208,1.0,0.0
0.0279245,1.6189125,1.0,0.0
0.027925,1.623102,1.0,0.0
0.0279255,1.6272893,1.0,0.0
0.027926,1.6314746,1.0,0.0
0.0279265,1.6356579,1.0,0.0
0.027927,1.639839,1.0,0.0
0.0279275,1.644018,1.0,0.0
0.027928,1.648195,1.0,0.0
0.0279285,1.6523699,0.0,0.0
0.027929,1.6539346,0.0,0.0
0.0279295,1.6444682,0.0,1.0
0.02793,1.6386474,0.0,1.0
0.0279305,1.6328295,0.0,1.0
0.027931,1.6270145,0.0,1.0
0.0279315,1.6212025,0.0,1.0
0.027932,1.6153934,0.0,1.0
0.0279325,1.6095871,0.0,1.0
0.027933,1.6037837,0.0,1.0
0.0279335,1.5979834,0.0,1.0
0.027934,1.5921859,0.0,1.0
0.0279345,1.5863912,0.0,1.0
0.027935,1.5805994,0.0,1.0
0.0279355,1.5748105,0.0,1.0
0.027936,1.5690246,0.0,1.0
0.0279365,1.5632415,0.0,1.0
0.027937,1.5574614,0.0,1.0
0.0279375,1.551684,0.0,1.0
0.027938,1.5459096,0.0,1.0
0.0279385,1.5401381,0.0,1.0
0.027939,1.5343696,0.0,1.0
0.0279395,1.5286038,0.0,1.0
0.02794,1.522841,0.0,1.0
0.0279405,1.5170809,0.0,1.0
0.027941,1.5113238,0.0,1.0
0.0279415,1.5055696,0.0,1.0
0.027942,1.4998183,0.0,1.0
0.0279425,1.4940698,0.0,1.0
0.027943,1.4883242,0.0,1.0
0.0279435,1.4825815,0.0,1.0
0.027944,1.4768416,0.0,1.0
0.0279445,1.4711046,0.0,1.0
0.027945,1.4653705,0.0,1.0
0.0279455,1.4596393,0.0,1.0
0.027946,1.4539108,0.0,1.0
0.0279465,1.4481853,0.0,1.0
0.027947,1.4424627,0.0,1.0
0.0279475,1.4367429,0.0,1.0
0.027948,1.431026,0.0,1.0
0.0279485,1.4253118,0.0,1.0
0.027949,1.4196006,0.0,1.0
0.0279495,1.4138923,0.0,1.0
0.02795,1.4081868,0.0,1.0
0.0279505,1.402484,0.0,1.0
0.027951,1.3967843,0.0,1.0
0.0279515,1.3910873,0.0,1.0
0.027952,1.3853931,0.0,1.0
0.0279525,1.3797019,0.0,1.0
0.027953,1.3740134,0.0,1.0
0.0279535,1.3683279,0.0,1.0
0.027954,1.3626451,0.0,1.0
0.0279545,1.3569652,0.0,1.0
0.027955,1.3512882,0.0,1.0
0.0279555,1.345614,0.0,1.0
0.027956,1.3399426,0.0,1.0
0.0279565,1.334274,0.0,1.0
0.027957,1.3286083,0.0,1.0
0.0279575,1.3229454,0.0,1.0
0.027958,1.3172853,0.0,1.0
0.0279585,1.3116281,0.0,1.0
0.027959,1.3059738,0.0,1.0
0.0279595,1.3003222,0.0,1.0
0.02796,1.2946734,0.0,1.0
