time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
0.0,0.0,0.0,0.0,0,0,0,0,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.0,0.0,0.0
5e-06,0.0,0.0,0.0,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.0,0.0,0.0
1e-05,0.0,0.0,0.0,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.0,0.0,0.0
1.5e-05,0.0,0.0,0.0,1,0,0,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.024416609,-0.048833217,0.024416609
2e-05,0.024416609,-0.048833217,0.024416609,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.21543737,-0.43087474,0.21543737
2.5e-05,0.21543737,-0.43087474,0.21543737,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.650894,-1.3750378,0.7241438
3e-05,0.650894,-1.3750378,0.7241438,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.0817711,-2.8098543,1.7280833
3.5e-05,1.0817711,-2.8098543,1.7280833,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2093838,-4.466245,3.2568612
4e-05,1.2093838,-4.466245,3.2568612,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.95271546,-5.889641,4.936925
4.5e-05,0.95271546,-5.889641,4.936925,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.38454083,-6.634967,6.2504263
5e-05,0.38454083,-6.634967,6.2504263,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.3462268,-6.4349666,6.7811933
5.5e-05,-0.3462268,-6.4349666,6.7811933,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.0515682,-5.265196,6.3167644
6e-05,-1.0515682,-5.265196,6.3167644,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.5507758,-3.3488603,4.899636
6.5e-05,-1.5507758,-3.3488603,4.899636,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.7589282,-1.1444823,2.9034104
7e-05,-1.7589282,-1.1444823,2.9034104,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.7847102,0.6913478,1.0933625
7.5e-05,-1.7847102,0.6913478,1.0933625,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.755873,1.565138,0.19073504
8e-05,-1.755873,1.565138,0.19073504,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.5607911,1.015723,0.54506814
8.5e-05,-1.5607911,1.015723,0.54506814,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.0445409,-1.0584677,2.1030087
9e-05,-1.0445409,-1.0584677,2.1030087,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.2743909,-4.1133895,4.38778
9.5e-05,-0.2743909,-4.1133895,4.38778,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.5598014,-7.2597733,6.6999717
0.0001,0.5598014,-7.2597733,6.6999717,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2522506,-9.600647,8.348396
0.000105,1.2522506,-9.600647,8.348396,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.632368,-10.451872,8.819504
0.00011,1.632368,-10.451872,8.819504,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.6068943,-9.509559,7.9026647
0.000115,1.6068943,-9.509559,7.9026647,1,0,0,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2267879,-7.0113373,5.784549
0.00012,1.2267879,-7.0113373,5.784549,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.7515135,-3.8300245,3.078511
0.000125,0.7515135,-3.8300245,3.078511,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.4200306,-1.0002227,0.5801921
0.00013,0.4200306,-1.0002227,0.5801921,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.16950423,0.6846263,-0.8541305
0.000135,0.16950423,0.6846263,-0.8541305,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.13353685,0.7839578,-0.65042096
0.00014,-0.13353685,0.7839578,-0.65042096,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.4666825,-0.6261538,1.0928364
0.000145,-0.4666825,-0.6261538,1.0928364,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.74103016,-3.05416,3.7951903
0.00015,-0.74103016,-3.05416,3.7951903,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.88275725,-5.7726736,6.655431
0.000155,-0.88275725,-5.7726736,6.655431,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.85153675,-7.9970016,8.848538
0.00016,-0.85153675,-7.9970016,8.848538,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.6504239,-9.077573,9.727996
0.000165,-0.6504239,-9.077573,9.727996,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.3689279,-8.702842,9.07177
0.00017,-0.3689279,-8.702842,9.07177,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.23778126,-7.0517282,7.28951
0.000175,-0.23778126,-7.0517282,7.28951,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.40704542,-4.6563883,5.0634336
0.00018,-0.40704542,-4.6563883,5.0634336,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.6867942,-2.345408,3.0322022
0.000185,-0.6867942,-2.345408,3.0322022,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.8096605,-0.9074673,1.7171278
0.00019,-0.8096605,-0.9074673,1.7171278,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.69039273,-0.6477457,1.3381385
0.000195,-0.69039273,-0.6477457,1.3381385,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.36299405,-1.478542,1.841536
0.0002,-0.36299405,-1.478542,1.841536,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.08737841,-3.058655,2.9712765
0.000205,0.08737841,-3.058655,2.9712765,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.54572695,-4.8767295,4.331002
0.00021,0.54572695,-4.8767295,4.331002,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.8958764,-6.376717,5.48084
0.000215,0.8958764,-6.376717,5.48084,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.1047399,-7.2050867,6.1003466
0.00022,1.1047399,-7.2050867,6.1003466,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2888092,-7.413564,6.1247554
0.000225,1.2888092,-7.413564,6.1247554,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5197164,-7.1871114,5.667395
0.00023,1.5197164,-7.1871114,5.667395,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5919007,-6.666019,5.074118
0.000235,1.5919007,-6.666019,5.074118,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.28894,-5.9951463,4.7062063
0.00024,1.28894,-5.9951463,4.7062063,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.63044435,-5.2326784,4.6022344
0.000245,0.63044435,-5.2326784,4.6022344,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.21676843,-4.4175506,4.634319
0.00025,-0.21676843,-4.4175506,4.634319,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.0396131,-3.6175325,4.6571455
0.000255,-1.0396131,-3.6175325,4.6571455,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.6316459,-2.9109979,4.542644
0.00026,-1.6316459,-2.9109979,4.542644,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.8440374,-2.3660367,4.210074
0.000265,-1.8440374,-2.3660367,4.210074,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.6661663,-2.066199,3.7323654
0.00027,-1.6661663,-2.066199,3.7323654,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.305086,-2.1656349,3.4707208
0.000275,-1.305086,-2.1656349,3.4707208,0,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.9516147,-2.7672865,3.7189012
0.00028,-0.9516147,-2.7672865,3.7189012,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.52774924,-3.964049,4.4917984
0.000285,-0.52774924,-3.964049,4.4917984,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.060536213,-5.6838927,5.623357
0.00029,0.060536213,-5.6838927,5.623357,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.7307593,-7.4727793,6.74202
0.000295,0.7307593,-7.4727793,6.74202,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.3076243,-8.731461,7.4238358
0.0003,1.3076243,-8.731461,7.4238358,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.6392848,-9.007572,7.3682876
0.000305,1.6392848,-9.007572,7.3682876,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.6356409,-8.10724,6.4715986
0.00031,1.6356409,-8.10724,6.4715986,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2906911,-6.141573,4.8508816
0.000315,1.2906911,-6.141573,4.8508816,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.73943925,-3.6086535,2.8692143
0.00032,0.73943925,-3.6086535,2.8692143,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.28275692,-1.3856748,1.1029179
0.000325,0.28275692,-1.3856748,1.1029179,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.16170873,-0.26019832,0.0984896
0.00033,0.16170873,-0.26019832,0.0984896,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.2768164,-0.6003395,0.32352304
0.000335,0.2768164,-0.6003395,0.32352304,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.40187258,-2.3241508,1.9222783
0.00034,0.40187258,-2.3241508,1.9222783,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.4557231,-4.8809333,4.42521
0.000345,0.4557231,-4.8809333,4.42521,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.42207474,-7.4864054,7.0643306
0.00035,0.42207474,-7.4864054,7.0643306,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.30662435,-9.361462,9.054837
0.000355,0.30662435,-9.361462,9.054837,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.13555822,-9.922859,9.787301
0.00036,0.13555822,-9.922859,9.787301,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.050969373,-8.925473,8.976443
0.000365,-0.050969373,-8.925473,8.976443,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.24211389,-6.554387,6.796501
0.00037,-0.24211389,-6.554387,6.796501,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.5499302,-3.4684765,4.018407
0.000375,-0.5499302,-3.4684765,4.018407,0,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.9838698,-0.5701453,1.5540152
0.00038,-0.9838698,-0.5701453,1.5540152,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.2615045,1.1748077,0.08669692
0.000385,-1.2615045,1.1748077,0.08669692,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.1239599,1.1137507,0.010209178
0.00039,-1.1239599,1.1137507,0.010209178,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.55008364,-0.7064342,1.2565179
0.000395,-0.55008364,-0.7064342,1.2565179,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.30162245,-3.6759214,3.374299
0.0004,0.30162245,-3.6759214,3.374299,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2051259,-6.917089,5.7119627
0.000405,1.2051259,-6.917089,5.7119627,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.9235047,-9.501586,7.578081
0.00041,1.9235047,-9.501586,7.578081,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,2.2675714,-10.67856,8.410989
0.000415,2.2675714,-10.67856,8.410989,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,2.1980007,-10.169655,7.971654
0.00042,2.1980007,-10.169655,7.971654,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.8931837,-8.352814,6.4596295
0.000425,1.8931837,-8.352814,6.4596295,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5649658,-5.922166,4.3571997
0.00043,1.5649658,-5.922166,4.3571997,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.1873229,-3.5820134,2.3946905
0.000435,1.1873229,-3.5820134,2.3946905,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.6506883,-1.9121121,1.2614238
0.00044,0.6506883,-1.9121121,1.2614238,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.03153987,-1.1985452,1.1670054
0.000445,0.03153987,-1.1985452,1.1670054,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.5255172,-1.4626725,1.9881898
0.00045,-0.5255172,-1.4626725,1.9881898,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.89043295,-2.5009205,3.3913534
0.000455,-0.89043295,-2.5009205,3.3913534,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.97994804,-3.9335496,4.913498
0.00046,-0.97994804,-3.9335496,4.913498,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.77819353,-5.297037,6.0752306
0.000465,-0.77819353,-5.297037,6.0752306,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.37393194,-6.1905394,6.5644717
0.00047,-0.37393194,-6.1905394,6.5644717,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.029025294,-6.464819,6.493844
0.000475,-0.029025294,-6.464819,6.493844,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.107436255,-6.203464,6.096028
0.00048,0.107436255,-6.203464,6.096028,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.18569201,-5.7264104,5.540718
0.000485,0.18569201,-5.7264104,5.540718,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.37095147,-5.3719225,5.000971
0.00049,0.37095147,-5.3719225,5.000971,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.66756314,-5.1951604,4.5275974
0.000495,0.66756314,-5.1951604,4.5275974,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.98108035,-5.0790625,4.0979824
0.0005,0.98108035,-5.0790625,4.0979824,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.214414,-4.90734,3.6929262
0.000505,1.214414,-4.90734,3.6929262,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2925018,-4.5931945,3.3006928
0.00051,1.2925018,-4.5931945,3.3006928,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.1815231,-4.100895,2.9193716
0.000515,1.1815231,-4.100895,2.9193716,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.9645327,-3.5881019,2.623569
0.00052,0.9645327,-3.5881019,2.623569,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.8571233,-3.4383461,2.5812228
0.000525,0.8571233,-3.4383461,2.5812228,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.026219,-3.93157,2.905351
0.00053,1.026219,-3.93157,2.905351,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.3455755,-5.057595,3.7120194
0.000535,1.3455755,-5.057595,3.7120194,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5372379,-6.5259666,4.9887285
0.00054,1.5372379,-6.5259666,4.9887285,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5004419,-7.833354,6.332912
0.000545,1.5004419,-7.833354,6.332912,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.2281936,-8.500402,7.272208
0.00055,1.2281936,-8.500402,7.272208,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.7734198,-8.223318,7.4498987
0.000555,0.7734198,-8.223318,7.4498987,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.23564048,-6.94689,6.7112494
0.00056,0.23564048,-6.94689,6.7112494,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.2638296,-4.8762264,5.140056
0.000565,-0.2638296,-4.8762264,5.140056,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.63643503,-2.4487853,3.0852203
0.00057,-0.63643503,-2.4487853,3.0852203,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.9459045,-0.32512492,1.2710295
0.000575,-0.9459045,-0.32512492,1.2710295,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.15936,0.80615675,0.35320333
0.00058,-1.15936,0.80615675,0.35320333,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.0381651,0.40758166,0.6305834
0.000585,-1.0381651,0.40758166,0.6305834,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.43246368,-1.6480427,2.0805063
0.00059,-0.43246368,-1.6480427,2.0805063,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.56357497,-4.84446,4.2808847
0.000595,0.56357497,-4.84446,4.2808847,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.6748788,-8.2278185,6.55294
0.0006,1.6748788,-8.2278185,6.55294,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,2.5992959,-10.81273,8.213434
0.000605,2.5992959,-10.81273,8.213434,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,3.0841312,-11.828202,8.744071
0.00061,3.0841312,-11.828202,8.744071,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,2.9891107,-10.907946,7.9188347
0.000615,2.9891107,-10.907946,7.9188347,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,2.3881478,-8.313905,5.925757
0.00062,2.3881478,-8.313905,5.925757,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,1.5870847,-4.9424677,3.3553832
0.000625,1.5870847,-4.9424677,3.3553832,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.9200228,-1.8678601,0.9478373
0.00063,0.9200228,-1.8678601,0.9478373,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.46339208,0.0408986,-0.50429064
0.000635,0.46339208,0.0408986,-0.50429064,0,1,0,1,0,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.12726235,0.32741433,-0.45467672
0.00064,0.12726235,0.32741433,-0.45467672,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.06222486,-0.9351394,0.9973643
0.000645,-0.06222486,-0.9351394,0.9973643,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.077594265,-3.2749543,3.3525486
0.00065,-0.077594265,-3.2749543,3.3525486,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.067663126,-5.971745,5.904082
0.000655,0.067663126,-5.971745,5.904082,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.32224342,-8.233072,7.910829
0.00066,0.32224342,-8.233072,7.910829,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.609543,-9.388496,8.778953
0.000665,0.609543,-9.388496,8.778953,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.8220114,-9.077976,8.255965
0.00067,0.8220114,-9.077976,8.255965,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.75003487,-7.4394937,6.6894584
0.000675,0.75003487,-7.4394937,6.6894584,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,0.36678258,-5.0427423,4.6759596
0.00068,0.36678258,-5.0427423,4.6759596,1,0,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-0.048006848,-2.7388904,2.7868972
