time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
7e-05,-0.03930835,-6.797025,6.8363333,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.57365435,-7.1990895,7.7727437
7.7e-05,-0.57365435,-7.1990895,7.7727437,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.9806651,-7.826553,8.807218
8.4e-05,-0.9806651,-7.826553,8.807218,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-1.0621874,-8.6237335,9.685921
9.1e-05,-1.0621874,-8.6237335,9.685921,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-1.0696396,-9.042329,10.111969
9.8e-05,-1.0696396,-9.042329,10.111969,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-1.0249397,-9.018974,10.043914
0.000105,-1.0249397,-9.018974,10.043914,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.9304247,-8.556147,9.486571
0.000112,-0.9304247,-8.556147,9.486571,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.73054296,-7.798354,8.528897
0.000119,-0.73054296,-7.798354,8.528897,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.17553551,-7.3038645,7.4794
0.000126,-0.17553551,-7.3038645,7.4794,0,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.37934262,-6.980009,6.600666
0.000133,0.37934262,-6.980009,6.600666,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.5869666,-6.645341,6.0583744
0.00014,0.5869666,-6.645341,6.0583744,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.69383585,-6.0593443,5.3655086
0.000147,0.69383585,-6.0593443,5.3655086,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.7665652,-5.1798224,4.413257
0.000154,0.7665652,-5.1798224,4.413257,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.80171514,-4.050528,3.248813
0.000161,0.80171514,-4.050528,3.248813,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.763081,-2.761861,1.9987801
0.000168,0.763081,-2.761861,1.9987801,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.3914459,-1.6384325,1.2469866
0.000175,0.3914459,-1.6384325,1.2469866,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.08422369,-0.92410994,1.0083336
0.000182,-0.08422369,-0.92410994,1.0083336,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.23407064,-0.8189753,1.053046
0.000189,-0.23407064,-0.8189753,1.053046,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.30053672,-0.8172842,1.117821
0.000196,-0.30053672,-0.8172842,1.117821,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.35215303,-0.77577037,1.1279234
0.000203,-0.35215303,-0.77577037,1.1279234,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.38645044,-0.69657505,1.0830255
0.00021,-0.38645044,-0.69657505,1.0830255,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.37736323,-0.6325657,1.009929
0.000217,-0.37736323,-0.6325657,1.009929,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.069037735,-1.099672,1.1687098
0.000224,-0.069037735,-1.099672,1.1687098,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.40776867,-2.1233828,1.7156141
0.000231,0.40776867,-2.1233828,1.7156141,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.54874814,-3.3975594,2.8488111
0.000238,0.54874814,-3.3975594,2.8488111,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.5555889,-4.6092567,4.053668
0.000245,0.5555889,-4.6092567,4.053668,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.53531855,-5.5926585,5.0573397
0.000252,0.53531855,-5.5926585,5.0573397,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.48902068,-6.3005166,5.811496
0.000259,0.48902068,-6.3005166,5.811496,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.4187634,-6.6994367,6.280673
0.000266,0.4187634,-6.6994367,6.280673,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.14861362,-6.950344,6.8017306
0.000273,0.14861362,-6.950344,6.8017306,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.32822767,-7.2895722,7.6177998
0.00028,-0.32822767,-7.2895722,7.6177998,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.47961354,-7.954707,8.43432
0.000287,-0.47961354,-7.954707,8.43432,1,0,0,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.4344694,-8.5755415,9.010012
0.000294,-0.4344694,-8.5755415,9.010012,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.3678565,-8.777425,9.145281
0.000301,-0.3678565,-8.777425,9.145281,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.28351805,-8.550924,8.834442
0.000308,-0.28351805,-8.550924,8.834442,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.18391655,-7.911782,8.095698
0.000315,-0.18391655,-7.911782,8.095698,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.12741996,-7.2951427,7.1677227
0.000322,0.12741996,-7.2951427,7.1677227,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.73496586,-7.0049105,6.2699447
0.000329,0.73496586,-7.0049105,6.2699447,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.0954937,-6.7980847,5.702591
0.000336,1.0954937,-6.7980847,5.702591,0,1,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.182302,-6.47982,5.297518
0.000343,1.182302,-6.47982,5.297518,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.207391,-5.85056,4.643169
0.00035,1.207391,-5.85056,4.643169,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.1735613,-4.9380803,3.7645187
0.000357,1.1735613,-4.9380803,3.7645187,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.0826403,-3.7877092,2.7050688
0.000364,1.0826403,-3.7877092,2.7050688,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.82695776,-2.5685074,1.7415496
0.000371,0.82695776,-2.5685074,1.7415496,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.2566744,-1.6067178,1.3500434
0.000378,0.2566744,-1.6067178,1.3500434,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.08492332,-1.2178649,1.3027881
0.000385,-0.08492332,-1.2178649,1.3027881,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.16212349,-1.2892848,1.4514083
0.000392,-0.16212349,-1.2892848,1.4514083,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.21700586,-1.3260192,1.543025
0.000399,-0.21700586,-1.3260192,1.543025,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.2611459,-1.2980182,1.559164
0.000406,-0.2611459,-1.2980182,1.559164,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.29242498,-1.2068427,1.4992677
0.000413,-0.29242498,-1.2068427,1.4992677,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.19708319,-1.281677,1.4787602
0.00042,-0.19708319,-1.281677,1.4787602,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.251325,-1.9821247,1.7307997
0.000427,0.251325,-1.9821247,1.7307997,0,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.6791241,-3.1089382,2.429814
0.000434,0.6791241,-3.1089382,2.429814,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.8141681,-4.3404737,3.5263054
0.000441,0.8141681,-4.3404737,3.5263054,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.8949412,-5.3709207,4.4759793
0.000448,0.8949412,-5.3709207,4.4759793,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.931854,-6.136488,5.204634
0.000455,0.931854,-6.136488,5.204634,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.9232406,-6.600669,5.6774282
0.000462,0.9232406,-6.600669,5.6774282,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.8452121,-6.766203,5.920991
0.000469,0.8452121,-6.766203,5.920991,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.4643958,-6.891877,6.4274817
0.000476,0.4643958,-6.891877,6.4274817,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.20056224,-7.279111,7.0785484
0.000483,0.20056224,-7.279111,7.0785484,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.24551554,-7.9459825,7.700467
0.00049,0.24551554,-7.9459825,7.700467,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.33483168,-8.33651,8.001678
0.000497,0.33483168,-8.33651,8.001678,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.40755916,-8.319571,7.912011
0.000504,0.40755916,-8.319571,7.912011,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.4602035,-7.8972254,7.437022
0.000511,0.4602035,-7.8972254,7.437022,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.55056876,-7.2119055,6.6613364
0.000518,0.55056876,-7.2119055,6.6613364,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.93449116,-6.8185163,5.884025
0.000525,0.93449116,-6.8185163,5.884025,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.472406,-6.722958,5.250552
0.000532,1.472406,-6.722958,5.250552,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.6530979,-6.650048,4.99695
0.000539,1.6530979,-6.650048,4.99695,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.6811584,-6.3247857,4.643627
0.000546,1.6811584,-6.3247857,4.643627,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.6272007,-5.6922703,4.0650697
0.000553,1.6272007,-5.6922703,4.0650697,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.4941045,-4.7842593,3.290155
0.00056,1.4941045,-4.7842593,3.290155,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2838559,-3.6505806,2.3667247
0.000567,1.2838559,-3.6505806,2.3667247,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.78713524,-2.5677714,1.7806361
0.000574,0.78713524,-2.5677714,1.7806361,0,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.26060364,-1.8951533,1.6345496
0.000581,0.26060364,-1.8951533,1.6345496,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.07279749,-1.8331673,1.7603698
0.000588,0.07279749,-1.8331673,1.7603698,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.03133302,-1.9806688,1.9493358
0.000595,0.03133302,-1.9806688,1.9493358,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.011396234,-2.0314672,2.0428634
0.000602,-0.011396234,-2.0314672,2.0428634,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.053440467,-1.9831072,2.0365477
0.000609,-0.053440467,-1.9831072,2.0365477,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,-0.07666676,-1.8704184,1.9470853
0.000616,-0.07666676,-1.8704184,1.9470853,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.16795024,-2.194989,2.0270388
0.000623,0.16795024,-2.194989,2.0270388,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.70713586,-3.0919333,2.3847973
0.00063,0.70713586,-3.0919333,2.3847973,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.0103883,-4.2498617,3.2394733
0.000637,1.0103883,-4.2498617,3.2394733,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.1565143,-5.3041277,4.1476135
0.000644,1.1565143,-5.3041277,4.1476135,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2458202,-6.0967107,4.85089
0.000651,1.2458202,-6.0967107,4.85089,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2741398,-6.5897636,5.3156238
0.000658,1.2741398,-6.5897636,5.3156238,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2402778,-6.7601666,5.519889
0.000665,1.2402778,-6.7601666,5.519889,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.0529027,-6.6937637,5.640861
0.000672,1.0529027,-6.6937637,5.640861,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.66291195,-6.7327213,6.0698094
0.000679,0.66291195,-6.7327213,6.0698094,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.5658259,-7.134044,6.568218
0.000686,0.5658259,-7.134044,6.568218,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.68157774,-7.6667075,6.98513
0.000693,0.68157774,-7.6667075,6.98513,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.77186996,-7.840332,7.068462
0.0007,0.77186996,-7.840332,7.068462,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.82427084,-7.6313286,6.807058
0.000707,0.82427084,-7.6313286,6.807058,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.836609,-7.051578,6.214969
0.000714,0.836609,-7.051578,6.214969,1,0,0,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.98783433,-6.48932,5.5014853
0.000721,0.98783433,-6.48932,5.5014853,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.4418858,-6.316164,4.8742785
0.000728,1.4418858,-6.316164,4.8742785,0,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.8172888,-6.360804,4.543515
0.000735,1.8172888,-6.360804,4.543515,0,1,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.8846107,-6.3149834,4.4303727
0.000742,1.8846107,-6.3149834,4.4303727,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.8560452,-5.9653745,4.109329
0.000749,1.8560452,-5.9653745,4.109329,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.7371113,-5.326102,3.5889904
0.000756,1.7371113,-5.326102,3.5889904,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.5338796,-4.429199,2.8953195
0.000763,1.5338796,-4.429199,2.8953195,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2099497,-3.365719,2.1557693
0.00077,1.2099497,-3.365719,2.1557693,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.61196285,-2.4971893,1.8852265
0.000777,0.61196285,-2.4971893,1.8852265,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.25195885,-2.17118,1.9192212
0.000784,0.25195885,-2.17118,1.9192212,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.18660063,-2.3520129,2.1654122
0.000791,0.18660063,-2.3520129,2.1654122,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.15554702,-2.5040717,2.3485246
0.000798,0.15554702,-2.5040717,2.3485246,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.117007114,-2.5336325,2.4166255
0.000805,0.117007114,-2.5336325,2.4166255,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.07288174,-2.4396265,2.3667448
0.000812,0.07288174,-2.4396265,2.3667448,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.11850865,-2.41335,2.2948413
0.000819,0.11850865,-2.41335,2.2948413,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,0.49643287,-2.9459605,2.4495275
0.000826,0.49643287,-2.9459605,2.4495275,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.0497167,-3.9623232,2.9126065
0.000833,1.0497167,-3.9623232,2.9126065,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.3350544,-5.063778,3.7287235
0.00084,1.3350544,-5.063778,3.7287235,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.5402796,-5.929289,4.389009
0.000847,1.5402796,-5.929289,4.389009,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.6698163,-6.5032077,4.8333917
0.000854,1.6698163,-6.5032077,4.8333917,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.7175808,-6.75845,5.040869
0.000861,1.7175808,-6.75845,5.040869,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.6719725,-6.6930633,5.0210905
0.000868,1.6719725,-6.6930633,5.0210905,0,1,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.3317641,-6.563198,5.231434
0.000875,1.3317641,-6.563198,5.231434,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.1033766,-6.7302837,5.6269073
0.000882,1.1033766,-6.7302837,5.6269073,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.1647725,-7.254601,6.0898285
0.000889,1.1647725,-7.254601,6.0898285,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2761841,-7.6377068,6.361523
0.000896,1.2761841,-7.6377068,6.361523,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.325076,-7.647452,6.322376
0.000903,1.325076,-7.647452,6.322376,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.3092417,-7.284466,5.975224
0.00091,1.3092417,-7.284466,5.975224,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.2762094,-6.660691,5.3844814
0.000917,1.2762094,-6.660691,5.3844814,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,1.4902742,-6.332584,4.8423095
